,smiles,idx,NumAtoms,NumHeavyAtoms,NumHeteroatoms,NumRotatableBonds,NumHAcceptors,MolWt,HeavyAtomMolWt,TPSA,MolLogP,MolMR,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,MaxEStateIndex,MinEStateIndex,Asphericity,Eccentricity,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex,InertialShapeFactor,PBF,FractionCSP2,NegativecenterType,EDGRatioNegCenter,EWGRatioNegCenter,C_ratio,H_ratio,O_ratio,N_ratio,F_ratio,S_ratio,B_ratio,P_ratio,predict_al,predict_solv,sascore,scscore,spatial,capacity,ranker_al
617,[H][B-](C)(CC)C(C)CC,617,8.0,8.0,1.0,3.0,0.0,113.033,94.88899999999998,0.0,2.6633000000000013,43.20900000000001,50.0,-0.0166999667758083,-0.1927431613672909,1.375,1.875,2.0,2.4108796296296298,0.2013888888888888,0.3205451891337663,0.946179491744658,0.3236423479735313,0.8158943298539042,173.06587998530995,436.2947897743555,534.7442356321797,2.249651776206089,0.3285016862867055,0.0047143569253694,0.721080036652517,0.0,1.0,0.0,-0.0166999667758083,0.2692307692307693,0.6923076923076921,0.0,0.0,0.0,0.0,0.0384615384615384,0.0,2.766318075278974,-0.0686922995028363,5.096786221465221,1.8408339310000685,144.0,0.0,0.1336819247210257
618,[H][B-](C)(CC)C1CCCC1,618,9.0,9.0,1.0,2.0,0.0,125.044,106.89999999999998,0.0,2.807400000000001,45.71200000000002,54.0,-0.0163597499874148,-0.1927305664126447,1.3333333333333333,1.8888888888888888,2.333333333333333,2.48212962962963,0.2569444444444444,0.4269929220841502,0.9679890092861608,0.2509925853510358,0.8427374304519135,162.63189208669385,546.0559030259324,647.9549659175726,2.329090286624917,0.2912442789419161,0.0051818706628751,0.6719368068485955,0.0,1.0,0.0,-0.0163597499874148,0.2962962962962963,0.6666666666666665,0.0,0.0,0.0,0.0,0.037037037037037,0.0,2.642571472374201,-0.0681801609983726,4.685220924298762,2.0447822793763653,222.0,0.0,0.25742852762579904
619,[H][B-](C)(O)O,619,4.0,4.0,3.0,0.0,2.0,60.86900000000001,54.821000000000005,40.46,-1.1787,17.4506,26.0,0.2174961252281219,-0.5855325744175603,1.5,1.5,1.5,7.694444444444445,-1.75,0.1598319789134076,0.8241555668720609,0.5663634889307325,0.5769555765312407,60.67024275079101,61.80489309199454,107.12244686770605,1.3733162987923448,0.6253347358126087,0.009509696193258,0.5615969852367781,0.0,8.0,0.0,0.1493177880256489,0.1,0.6,0.2,0.0,0.0,0.0,0.1,0.0,2.989358694650062,-0.0924900656250051,5.862882661852595,1.5084918296640026,36.0,0.0,0.08935869465006219
620,[H][B-](C)(O)C(C)CC,620,7.0,7.0,2.0,2.0,1.0,100.978,86.86599999999999,20.23,1.1324,34.94679999999999,44.0,0.0954520034742528,-0.6069287940759196,1.7142857142857142,2.142857142857143,2.142857142857143,8.904212962962962,-0.8125,0.2739790003650317,0.9324531661144956,0.3612908703566321,0.8048506636599452,136.55865749453386,304.2128521113602,377.9742824935933,2.0134746230173226,0.3678562923069157,0.0058938091397988,0.6689907249914495,0.0,8.0,0.0,0.0954520034742528,0.238095238095238,0.6666666666666667,0.0476190476190476,0.0,0.0,0.0,0.0476190476190476,0.0,2.5129932217611803,-0.0791386228124995,5.339491025185693,1.742061852778419,132.0,0.0,0.38700677823881957
621,[H][B-](C)(O)C1CCCC1,621,8.0,8.0,2.0,1.0,1.0,112.98900000000002,98.87699999999998,20.23,1.2765,37.4498,48.0,0.0957285854258565,-0.6069181947558013,1.375,1.875,2.125,9.135462962962963,-0.7569444444444444,0.3665525980394853,0.9567884325337876,0.290784964139375,0.8084054026667669,133.98946511139476,372.5014043180183,460.7853968927113,2.0689127955094584,0.3483087341106955,0.0060333504727008,0.6674644196619022,0.0,8.0,0.0,0.0957285854258565,0.2727272727272727,0.6363636363636364,0.0454545454545454,0.0,0.0,0.0,0.0454545454545454,0.0,2.5201632492861568,-0.0780103030208278,4.841250562073439,2.018413368707704,210.0,0.0,0.37983675071384315
622,[H][B-](C)(C(C)CC)C(C)CC,622,10.0,10.0,1.0,4.0,0.0,141.087,118.91099999999996,0.0,3.443500000000002,52.44300000000004,62.0,-0.0135697741087183,-0.1924870385967746,1.0,1.3,1.5,2.460648148148148,0.125,0.2296828768843748,0.9155753764123936,0.4021464038224184,0.8677963609574054,286.2521001788689,617.7067070363022,711.8106676027205,2.392936655012602,0.4608233432140883,0.0030315807653992,0.9053089103622805,0.0,1.0,0.0,-0.0135697741087183,0.28125,0.6875,0.0,0.0,0.0,0.0,0.03125,0.0,2.603405902969811,-0.0623129421874963,4.8069252578258155,1.7550553405657574,201.0,0.0,0.296594097030189
623,[H][B-](C)(C(C)CC)C1CCCC1,623,11.0,11.0,1.0,3.0,0.0,153.09799999999998,130.92199999999997,0.0,3.587600000000003,54.94600000000005,66.0,-0.013229606892232,-0.1924744267958505,1.3636363636363635,1.9090909090909087,2.363636363636364,2.531898148148148,0.1805555555555555,0.362119602651513,0.9559716751934312,0.2934589515211024,0.8582160810392765,279.3370962184618,816.9169376598849,951.8779194519644,2.586301847700243,0.3473342960966835,0.0030723312179349,0.8479897633776604,0.0,1.0,0.0,-0.013229606892232,0.303030303030303,0.6666666666666663,0.0,0.0,0.0,0.0,0.0303030303030303,0.0,2.647982135754548,-0.0628599568749953,4.7280097659090705,2.7332797559552855,279.0,0.0,0.25201786424545203
624,[H][B-](C)(C1CCCC1)C1CCCC1,624,12.0,12.0,1.0,2.0,0.0,165.10899999999998,142.93299999999996,0.0,3.731700000000002,57.44900000000005,70.0,-0.0128894444719408,-0.1924618135792248,0.75,1.0833333333333333,1.4166666666666667,2.603148148148148,0.2361111111111111,0.4398395497510983,0.9699839059478748,0.2431691226330031,0.8550759814671026,270.9108758036368,952.6266349511736,1114.08419321602,2.6606438480137835,0.2781884870858561,0.0031562999415604,0.7622629091222695,0.0,1.0,0.0,-0.0128894444719408,0.3235294117647059,0.6470588235294118,0.0,0.0,0.0,0.0,0.0294117647058823,0.0,2.6454476524978827,-0.0635039187499941,4.018332330638607,1.9992605930378078,330.0,0.0,0.2545523475021172
625,[H][B-](CC)(CC)CC,625,7.0,7.0,1.0,3.0,0.0,99.006,82.87799999999999,0.0,2.2732,38.592000000000006,44.0,-0.0170311017874594,-0.1840382294296416,0.8571428571428571,1.1428571428571428,1.1428571428571428,2.298611111111111,0.2916666666666667,0.1681648163603643,0.8666819397377808,0.4988611182807872,0.6611475713835131,204.00376807801143,270.36902832332294,408.9390024643824,2.112084359997352,0.3719021251054745,0.0032408596057436,0.7360515443397185,0.0,1.0,0.0,-0.0170311017874594,0.2608695652173913,0.6956521739130432,0.0,0.0,0.0,0.0,0.0434782608695652,0.0,2.576116550743202,-0.0687805171874935,4.738985124985617,1.1644850867978185,72.0,0.0,0.3238834492567979
626,[H][B-](O)(CC)CC,626,6.0,6.0,2.0,2.0,1.0,86.951,74.85499999999999,20.23,0.7423,30.329799999999985,38.0,0.0951861712955159,-0.6069405133535417,1.3333333333333333,1.6666666666666667,1.6666666666666667,8.75,-0.7222222222222223,0.1422037921212157,0.8271364700903141,0.562001120858789,0.6211360117006542,148.7735345539701,164.42778576358302,264.72106377053234,1.82298237397327,0.441294054370814,0.0041750437237567,0.7056643817520577,0.0,8.0,0.0,0.0951861712955159,0.2222222222222222,0.6666666666666669,0.0555555555555555,0.0,0.0,0.0,0.0555555555555555,0.0,2.396852511990088,-0.081155967187495,5.082625932901545,1.2865162658506923,60.0,0.0,0.5031474880099118
627,[H][B-](CC)(CC)C(C)CC,627,9.0,9.0,1.0,4.0,0.0,127.06,106.89999999999998,0.0,3.0534000000000017,47.82600000000003,56.0,-0.0139008525716064,-0.1837822476576774,1.1111111111111112,1.5555555555555556,1.6666666666666667,2.395833333333333,0.2152777777777776,0.1818506809086266,0.891689055088399,0.45264846076791,0.7912829201062258,266.1482490437021,465.2585437431576,587.9800156443399,2.2785924050051896,0.4538351423367157,0.0029730908354625,0.8639158059831519,0.0,1.0,0.0,-0.0139008525716064,0.2758620689655173,0.689655172413793,0.0,0.0,0.0,0.0,0.0344827586206896,0.0,2.510246878477976,-0.0643978518465845,4.764791278813811,1.7531371775462525,129.0,0.0,0.3897531215220238
628,[H][B-](CC)(CC)C1CCCC1,628,10.0,10.0,1.0,3.0,0.0,139.071,118.91099999999996,0.0,3.1975000000000016,50.32900000000004,60.0,-0.0135606804982062,-0.1837696403806241,1.1,1.6,2.0,2.3768055555555554,0.2708333333333332,0.2327160091905233,0.9064837916396138,0.4222406132700514,0.6621004553730658,324.72365413771314,509.1875876408861,769.0488407140276,2.400645688272174,0.2644886775297397,0.0020389658928027,0.6687229864824601,0.0,1.0,0.0,-0.0135606804982062,0.3,0.6666666666666666,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,2.411084830620963,-0.0634544428124973,4.220989696345843,1.9802315415280627,207.0,0.0,0.488915169379037
629,[H][B-](O)(O)CC,629,5.0,5.0,3.0,1.0,2.0,74.896,66.832,40.46,-0.7886000000000002,22.06759999999999,32.0,0.2202028781424476,-0.5853839571121163,1.6,1.8,1.8,8.0,-1.7361111111111112,0.2807881620887967,0.9343154749122796,0.3564471816965894,0.7863048858769119,69.43678193377247,153.17411301787098,194.80244338943209,1.6693171363145416,0.5337992831086473,0.0113240398529251,0.6977655572334475,0.0,8.0,0.0,0.1493225793792445,0.1538461538461538,0.6153846153846154,0.1538461538461538,0.0,0.0,0.0,0.0769230769230769,0.0,2.750620188454084,-0.092672067187504,5.239985025645006,1.4171504865605626,48.0,0.0,0.14937981154591595
630,[H][B-](O)(CC)C(C)CC,630,8.0,8.0,2.0,3.0,1.0,115.00499999999998,98.87699999999998,20.23,1.5225,39.56380000000001,50.0,0.0980548805790506,-0.6067204097795075,1.5,2.0,2.125,9.20976851851852,-0.7986111111111112,0.2854436898283654,0.9355837851856824,0.3531047732580666,0.778529826243887,178.13179009702682,392.74720166808936,504.4729031936343,2.1622302722573967,0.3371707356474334,0.0043705271575603,0.7139273577170814,0.0,8.0,0.0,0.0980548805790506,0.2499999999999999,0.6666666666666665,0.0416666666666666,0.0,0.0,0.0,0.0416666666666666,0.0,2.506972482586717,-0.0786531786458296,5.19436699069599,1.9785458122207211,144.0,0.0,0.3930275174132829
631,[H][B-](O)(CC)C1CCCC1,631,9.0,9.0,2.0,2.0,1.0,127.016,110.88799999999998,20.23,1.6666,42.066800000000015,54.0,0.0983258333287715,-0.6067098369963372,1.4444444444444444,2.0,2.4444444444444446,9.441018518518518,-0.7430555555555556,0.314691015634942,0.9443336821357916,0.3289892046615778,0.8770258572246011,193.733803502428,516.4593630507743,588.8758681359062,2.261371433466335,0.4187408412089666,0.0045269635002732,0.8172668274468251,0.0,8.0,0.0,0.0983258333287715,0.28,0.64,0.04,0.0,0.0,0.0,0.04,0.0,2.5563949996229938,-0.0760526360937451,4.763285539683377,1.7305133392172736,222.0,0.0,0.34360500037700614
632,[H][B-](CC)(C(C)CC)C(C)CC,632,11.0,11.0,1.0,5.0,0.0,155.11399999999998,130.92199999999997,0.0,3.8336000000000032,57.06000000000005,68.0,-0.0107716780354082,-0.1835259854163312,0.9090909090909092,1.2727272727272727,1.4545454545454546,2.42625,0.1388888888888888,0.1363333821600952,0.8578227053458566,0.5139457230030381,0.7667143488992891,436.0764091058265,650.5473732212329,848.4872810260719,2.4975399937903004,0.4787312070865456,0.0017582110219432,1.004612723394338,0.0,1.0,0.0,-0.0107716780354082,0.2857142857142857,0.6857142857142858,0.0,0.0,0.0,0.0,0.0285714285714285,0.0,2.355732080938253,-0.0603766671875072,4.7757226230519265,1.7381985535155022,213.0,0.0,0.5442679190617468
633,[H][B-](CC)(C(C)CC)C1CCCC1,633,12.0,12.0,1.0,4.0,0.0,167.12499999999997,142.93299999999996,0.0,3.977700000000003,59.56300000000005,72.0,-0.0104315554918172,-0.1835133613033603,1.25,1.8333333333333333,2.25,2.4740277777777777,0.1944444444444444,0.3234829279756157,0.9459098718668496,0.3244295213214109,0.7635252848042677,379.9255488539195,894.1318339699515,1171.0572678665974,2.70466764642312,0.2579993127389486,0.0020096708081557,0.754641451891953,0.0,1.0,0.0,-0.0104315554918172,0.3055555555555556,0.6666666666666669,0.0,0.0,0.0,0.0,0.0277777777777777,0.0,2.437580903309481,-0.0604925421875062,4.715017144865833,2.8845075719840754,291.0,0.0,0.46241909669051884
634,[H][B-](CC)(C1CCCC1)C1CCCC1,634,13.0,13.0,1.0,3.0,0.0,179.13599999999997,154.94399999999996,0.0,4.121800000000003,62.06600000000005,76.0,-0.0100914377423284,-0.1835007357752934,0.8461538461538461,1.2307692307692308,1.5384615384615383,2.455,0.25,0.2794970869161086,0.9341048512974712,0.356998777004249,0.7959827480837484,428.7463040452885,955.9547071520004,1200.9741535898472,2.6864610482049622,0.3505963936928031,0.0018565355329562,0.9033677016916684,0.0,1.0,0.0,-0.0100914377423284,0.3243243243243243,0.6486486486486485,0.0,0.0,0.0,0.0,0.027027027027027,0.0,2.4875364536265727,-0.0602345515625048,4.0165656609400004,1.9782967340222113,342.0,0.0,0.4124635463734272
635,[H][B-](O)(O)O,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.733125060693073,-0.0820675907421116,6.106834584929519,1.4163470067108825,36.0,0.0,0.8331250606930731
636,[H][B-](O)(O)C(C)CC,636,7.0,7.0,3.0,2.0,2.0,102.95,90.85399999999998,40.46,-0.0084000000000001,31.301599999999983,44.0,0.2231801790108485,-0.5852283917820689,1.5714285714285714,2.0,2.0,8.45976851851852,-1.8125,0.1861391296643194,0.892355818328144,0.4513325752656329,0.9080758418761434,144.5566990998075,290.84638120046105,320.2886452738943,1.9157734937943045,0.4862708767404883,0.0062817970217289,0.7319651755289376,0.0,8.0,0.0,0.149327498371828,0.2105263157894736,0.631578947368421,0.1052631578947368,0.0,0.0,0.0,0.0526315789473684,0.0,2.6134275978094785,-0.0922110593750007,5.210473263778279,1.8917931139087054,105.0,0.0,0.2865724021905214
637,[H][B-](O)(O)C1CCCC1,637,8.0,8.0,3.0,1.0,2.0,114.961,102.86499999999998,40.46,0.1356999999999999,33.80459999999999,48.0,0.2234541045495289,-0.5852225415164184,1.125,1.625,1.875,8.691018518518518,-1.7569444444444442,0.3670718278747326,0.9566428775718464,0.2912634628494571,0.7907066093829224,132.65103879216713,360.1140084250443,455.4331583317381,2.030763272127876,0.4141889519830264,0.0059608022416,0.6553246822587003,0.0,8.0,0.0,0.1493275815660601,0.25,0.6,0.1,0.0,0.0,0.0,0.05,0.0,2.5983020095868024,-0.0909955671875004,4.513149589056178,1.973580652688074,183.0,0.0,0.30169799041319756
638,[H][B-](O)(C(C)CC)C(C)CC,638,10.0,10.0,2.0,4.0,1.0,143.05899999999997,122.89899999999996,20.23,2.3027000000000006,48.79780000000003,62.0,0.1009224459663443,-0.6065000816723665,1.1,1.4,1.6,9.669537037037038,-0.875,0.1853308843484314,0.8872095131595036,0.4613667519005639,0.9661188442253827,293.694209681019,615.0064113719819,636.5742838450515,2.3239687590912967,0.5305370636008611,0.0032895399785875,0.9179616890435296,0.0,8.0,0.0,0.1009224459663443,0.2666666666666666,0.6666666666666666,0.0333333333333333,0.0,0.0,0.0,0.0333333333333333,0.0,2.388354082193069,-0.0719963687499842,4.88498987321043,1.6299614750620535,201.0,0.0,0.511645917806931
639,[H][B-](O)(C(C)CC)C1CCCC1,639,11.0,11.0,2.0,3.0,1.0,155.06999999999996,134.90999999999997,20.23,2.4468000000000005,51.300800000000045,66.0,0.1011887074588474,-0.6064895097567602,1.4545454545454546,2.0,2.4545454545454546,9.900787037037038,-0.8194444444444444,0.3656592476570148,0.9536551474742004,0.3009017442554313,0.9817658768930276,249.88077470759063,815.2974270938568,830.4397680575435,2.472273519924371,0.4410327605080059,0.0039289372223288,0.903097277817558,0.0,8.0,0.0,0.1011887074588474,0.2903225806451612,0.6451612903225803,0.032258064516129,0.0,0.0,0.0,0.032258064516129,0.0,2.4973950607724,-0.0719203924106975,4.793063612062916,2.534550968767407,279.0,0.0,0.4026049392275999
640,[H][B-](O)(C1CCCC1)C1CCCC1,640,12.0,12.0,2.0,2.0,1.0,167.08099999999996,146.92099999999996,20.23,2.5909000000000004,53.803800000000045,70.0,0.1014545094223444,-0.6064789375235745,0.75,1.0833333333333333,1.4166666666666667,10.132037037037035,-0.7638888888888888,0.52903072691643,0.9806050246715172,0.1959943509108694,0.952600107810956,219.2146628745961,1065.4588283671887,1118.4743940619303,2.681709422041547,0.3194920764727343,0.0043455127285709,0.8302925499378822,0.0,8.0,0.0,0.1014545094223444,0.3125,0.625,0.03125,0.0,0.0,0.0,0.03125,0.0,2.309096469302637,-0.0712279484374753,4.074092770199047,1.6363319609363711,330.0,0.0,0.5909035306973629
641,[H][B-](C(C)CC)(C(C)CC)C(C)CC,641,13.0,13.0,1.0,6.0,0.0,183.168,154.94399999999996,0.0,4.613800000000004,66.29400000000005,80.0,-0.0076435773840256,-0.1719909469306291,0.6923076923076923,0.9230769230769232,1.0769230769230769,2.456666666666667,0.0625,0.0731682217867921,0.7816477466644931,0.6237201296529723,0.7907420849873555,647.0782979932075,820.3551852493589,1037.4497586813998,2.614893130186382,0.6156524711868994,0.0012220191705388,1.1335950093697158,0.0,1.0,0.0,-0.0076435773840256,0.2926829268292683,0.682926829268293,0.0,0.0,0.0,0.0,0.024390243902439,0.0,2.1559542870265163,-0.0555785753124847,4.564262478842787,1.4742213318088755,270.0,0.0,0.7440457129734837
642,[H][B-](C(C)CC)(C(C)CC)C1CCCC1,642,14.0,14.0,1.0,5.0,0.0,195.179,166.95499999999996,0.0,4.757900000000005,68.79700000000005,84.0,-0.0073035043256665,-0.1719783100485353,1.0,1.4285714285714286,1.7857142857142858,2.5044444444444447,0.1180555555555555,0.1452395060616814,0.8579521255209855,0.5137296471044114,0.7099572002236146,712.3469589542359,984.4396861607808,1386.618356501931,2.810501000020387,0.4084053492659244,0.0009966452320732,0.9966439396555388,0.0,1.0,0.0,-0.0073035043256665,0.3095238095238095,0.6666666666666671,0.0,0.0,0.0,0.0,0.0238095238095238,0.0,2.3297910334310106,-0.0562191640624969,4.6070893675306985,2.450732233407427,348.0,0.0,0.5702089665689893
643,[H][B-](C(C)CC)(C1CCCC1)C1CCCC1,643,15.0,15.0,1.0,4.0,0.0,207.19,178.96599999999995,0.0,4.902000000000005,71.30000000000005,88.0,-0.0069634360591015,-0.1719656717520755,0.9333333333333332,1.3333333333333333,1.6666666666666667,2.5522222222222224,0.1736111111111111,0.1429678155236383,0.8618140891291575,0.5072242854778156,0.7501574796933752,738.0010024599458,1091.463851134452,1454.9796285182476,2.815344659829176,0.468757553026035,0.0010164721689982,1.0102739494971245,0.0,1.0,0.0,-0.0069634360591015,0.3255813953488371,0.6511627906976745,0.0,0.0,0.0,0.0,0.0232558139534883,0.0,2.289707795208914,-0.0554037140624967,4.352089499204492,2.034125758443092,399.0,0.0,0.6102922047910857
644,[H][B-](C1CCCC1)(C1CCCC1)C1CCCC1,644,16.0,16.0,1.0,3.0,0.0,219.201,190.97699999999995,0.0,5.0461000000000045,73.80300000000005,92.0,-0.0066233725841146,-0.1689012471510906,0.4375,0.6875,0.9375,1.6180555555555556,0.2291666666666667,0.1810890331031341,0.8479116302274435,0.5301375928238243,0.5768902201021509,961.7897700089206,1046.6096342215642,1814.226689501236,2.9528721693313345,0.271921900538914,0.0005998090623242,0.8423083121647739,0.0,1.0,0.0,-0.0066233725841146,0.3409090909090909,0.6363636363636361,0.0,0.0,0.0,0.0,0.0227272727272727,0.0,2.3269662931334927,-0.05328094843748,3.6728385872735103,1.6164636969492447,477.0,0.0,0.5730337068665072
645,C[B-](C)(C)C,645,5.0,5.0,1.0,0.0,0.0,70.952,58.856,0.0,1.9544,29.209999999999983,32.0,-0.0115874812902353,-0.1907348580087887,0.8,0.8,0.8,2.25,0.0,0.0011803731843304,0.3350402485026263,0.942203816529788,0.971980257872918,117.28013397423258,120.9865348279886,124.47427182600968,1.598825140497428,0.917564106810087,0.008287680316655,0.9500122822796512,0.0,6.0,0.0,-0.0187894238895508,0.2352941176470588,0.7058823529411765,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,2.641781857477339,-0.0685950265625025,4.57413361599391,1.0192232590383719,60.0,0.0,0.25821814252266106
646,CC[B-](C)(C)C,646,6.0,6.0,1.0,1.0,0.0,84.97899999999998,70.86699999999999,0.0,2.3445,33.826999999999984,38.0,-0.0088249357070012,-0.1904928666789219,1.1666666666666667,1.3333333333333333,1.3333333333333333,2.305555555555556,0.0138888888888888,0.1065292925937051,0.8187494921861338,0.5741509113856286,0.9820274818915656,122.22598314108328,209.05527112390368,212.8812838528966,1.7893426520524482,0.7207732723673579,0.0080345230748361,0.9061609810036664,0.0,6.0,0.0,-0.0187804275195156,0.25,0.7000000000000001,0.0,0.0,0.0,0.0,0.05,0.0,2.7198672263776227,-0.0689920796874985,4.522239424025806,1.1837744355483646,72.0,0.0,0.18013277362237723
647,C[B-](C)(C)O,647,5.0,5.0,2.0,0.0,1.0,72.92399999999999,62.844,20.23,0.8135999999999999,25.564799999999988,32.0,0.1024800572290723,-0.6049340824816362,1.2,1.2,1.2,8.583333333333332,-1.0,0.0022847865517077,0.3844243596335203,0.923156493624108,0.9813248480430276,111.08497467247162,118.08447066474707,120.3316831324845,1.5480110346819085,0.6631599438960276,0.0088340016364626,0.6964656157239707,0.0,8.0,0.0,0.1024800572290723,0.2,0.6666666666666666,0.0666666666666666,0.0,0.0,0.0,0.0666666666666666,0.0,2.289940945387096,-0.0777151915624924,4.802832997672979,1.1170079882561015,60.0,0.0,0.6100590546129041
648,CCC(C)[B-](C)(C)C,648,8.0,8.0,1.0,2.0,0.0,113.033,94.88899999999998,0.0,3.1247000000000016,43.061000000000014,50.0,-0.0057356805610372,-0.1902367022822596,1.25,1.625,1.625,2.355324074074074,-0.0625,0.1099899745802707,0.8327494973119707,0.5536499568560085,0.7774463629637212,219.2346208762204,307.853647463168,395.9805616552016,2.0206887241750704,0.5484682346358017,0.0035461842653157,0.8513749715016055,0.0,6.0,0.0,-0.0187711426467203,0.2692307692307693,0.6923076923076921,0.0,0.0,0.0,0.0,0.0384615384615384,0.0,2.5550372640190733,-0.0657473159090832,4.9058915631775974,1.9924805946621411,129.0,0.0,0.34496273598092664
649,C[B-](C)(C)C1CCCC1,649,9.0,9.0,1.0,1.0,0.0,125.044,106.89999999999998,0.0,3.2688000000000024,45.56400000000002,54.0,-0.0053987664726371,-0.1902240970865065,1.0,1.4444444444444444,1.6666666666666667,2.426574074074074,-0.0069444444444444,0.2587189742327271,0.9258661416691946,0.3778516742196585,0.9056064341826302,191.09418973636832,458.00016135317645,505.7386344284888,2.148884945589417,0.5378711632174635,0.0047390579244298,0.8595039676453212,0.0,6.0,0.0,-0.0187709359036605,0.2962962962962963,0.6666666666666665,0.0,0.0,0.0,0.0,0.037037037037037,0.0,2.4048558061653047,-0.0636026625608718,4.050435699533249,1.4948664553198527,207.0,0.0,0.4951441938346952
650,CC[B-](C)(C)CC,650,7.0,7.0,1.0,2.0,0.0,99.006,82.87799999999999,0.0,2.7346000000000013,38.444,44.0,-0.0060633844656123,-0.1902506319349007,1.0,1.2857142857142858,1.2857142857142858,2.361111111111111,0.0277777777777776,0.0821255324981245,0.8006262935886377,0.5991640326442506,0.8391954235358848,183.80055766952083,257.43298735554606,306.76166734903313,1.9435855157313489,0.6486877293282787,0.0045657936742759,0.866447991879888,0.0,6.0,0.0,-0.0187714212501199,0.2608695652173913,0.6956521739130432,0.0,0.0,0.0,0.0,0.0434782608695652,0.0,2.584629383999513,-0.0679782515624927,4.71376204806254,1.5080137579642483,84.0,0.0,0.31537061600048677
651,CC[B-](C)(C)O,651,6.0,6.0,2.0,1.0,1.0,86.95099999999998,74.85499999999999,20.23,1.2036999999999998,30.18179999999998,38.0,0.1050773517139147,-0.6047254705918712,1.5,1.6666666666666667,1.6666666666666667,8.88888888888889,-0.9861111111111112,0.096726308636368,0.8049380833956306,0.5933588137875502,0.9899655405078548,121.5230093099036,202.75015521838029,204.805265357387,1.7442460158681792,0.5407666431440324,0.0081463218046491,0.6847960268703208,0.0,8.0,0.0,0.1050773517139147,0.2222222222222222,0.6666666666666669,0.0555555555555555,0.0,0.0,0.0,0.0555555555555555,0.0,2.4059245371856792,-0.0797937935156242,4.579328181422257,1.4180760881075725,72.0,0.0,0.4940754628143207
652,CCC(C)[B-](C)(C)CC,652,9.0,9.0,1.0,3.0,0.0,127.06,106.89999999999998,0.0,3.514800000000003,47.678000000000026,56.0,-0.0029751778653787,-0.1899942080053667,1.2222222222222223,1.6666666666666667,1.7777777777777777,2.4108796296296298,-0.0486111111111111,0.2697773283904503,0.93043810127849,0.3664490956316831,0.8862226041362224,211.9586477396175,512.6020148724723,578.4122549797653,2.2643745816783185,0.4544980895188273,0.0041811108609492,0.8319511680028069,0.0,6.0,0.0,-0.0187621261296363,0.2758620689655173,0.689655172413793,0.0,0.0,0.0,0.0,0.0344827586206896,0.0,2.5598298541820976,-0.0632989578733737,4.8355289802428185,2.2686926901010978,141.0,0.0,0.3401701458179023
653,CC[B-](C)(C)C1CCCC1,653,10.0,10.0,1.0,2.0,0.0,139.07099999999997,118.91099999999996,0.0,3.658900000000002,50.18100000000003,60.0,-0.0026383118598707,-0.189981587655223,1.2,1.7,2.1,2.48212962962963,0.0069444444444444,0.3695855796293016,0.956726708320346,0.2909879818592429,0.9148416592746342,202.0158782617679,635.1208736799858,694.2413118610763,2.346431737960794,0.4217192593134057,0.004528563136454,0.8165244388878993,0.0,6.0,0.0,-0.0187619191138614,0.3,0.6666666666666666,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,2.5211310427089626,-0.0634408844358715,4.049110392316539,1.7372475655646178,219.0,0.0,0.3788689572910373
654,C[B-](C)(O)O,654,5.0,5.0,3.0,0.0,2.0,74.896,66.83200000000001,40.46,-0.3272,21.9196,32.0,0.2295343223184014,-0.5832264360663597,1.2,1.2,1.2,8.13888888888889,-2.0,0.0015828496166059,0.3583528555222853,0.9335862204097832,0.963245974720922,107.74070248158634,111.1635922962097,115.4051978555288,1.493929298150535,0.7120176836858387,0.0089404092653428,0.7689114464618154,0.0,8.0,0.0,0.1495224515585893,0.1538461538461538,0.6153846153846154,0.1538461538461538,0.0,0.0,0.0,0.0769230769230769,0.0,2.7044472044349543,-0.0913525562500005,4.877048382288363,1.2986282951597061,60.0,0.0,0.19555279556504557
655,CCC(C)[B-](C)(C)O,655,8.0,8.0,2.0,2.0,1.0,115.00499999999998,98.87699999999998,20.23,1.9839,39.4158,50.0,0.1079361216408729,-0.6045048896865601,1.5,1.875,1.875,9.348657407407408,-1.0625,0.2210884719130246,0.911351908347765,0.4116281078241462,0.8829435135552142,173.64846847316286,372.47648049991193,421.85765542363816,2.051447548340565,0.3849986369555437,0.0050846605289333,0.6827576008153527,0.0,8.0,0.0,0.1079361216408729,0.2499999999999999,0.6666666666666665,0.0416666666666666,0.0,0.0,0.0,0.0416666666666666,0.0,2.4408538495411984,-0.076429108476052,4.944952291922538,1.9095731338711381,129.0,0.0,0.45914615045880147
